"","year","state","CVE_GEO","age","births_grouped","births","ferty_rate"
"945",2020,"MCMA",33,21,27145,1174.07493419943,15.964
"946",2020,"MCMA",33,21,85712,27.5956251251812,23.436
"947",2020,"MCMA",33,21,85712,21.5085260359911,23.436
"948",2020,"MCMA",33,21,85712,27.9797059472525,23.436
"949",2020,"MCMA",33,21,27145,149.253020227718,15.964
"950",2020,"MCMA",33,21,85712,309.266533456902,23.436
"951",2020,"MCMA",33,21,85712,59.3928616675663,23.436
"952",2020,"MCMA",33,21,27145,204.650735719994,15.964
"953",2020,"MCMA",33,21,27145,95.2882101512497,15.964
"954",2020,"MCMA",33,21,85712,855.231602624816,23.436
"955",2020,"MCMA",33,21,85712,43.9016018440251,23.436
"956",2020,"MCMA",33,21,85712,1030.41901274048,23.436
"957",2020,"MCMA",33,21,85712,440.494147664586,23.436
"958",2020,"MCMA",33,21,85712,8.41486164719781,23.436
"959",2020,"MCMA",33,21,85712,37.8494191932051,23.436
"960",2020,"MCMA",33,21,85712,31.5528214737943,23.436
"961",2020,"MCMA",33,21,85712,4.06194566372342,23.436
"962",2020,"MCMA",33,21,85712,27.6189027507613,23.436
"963",2020,"MCMA",33,21,85712,430.950321176754,23.436
"964",2020,"MCMA",33,21,85712,12.2556698679105,23.436
"965",2020,"MCMA",33,21,85712,41.3876182813768,23.436
"966",2020,"MCMA",33,21,85712,12.5350013748714,23.436
"967",2020,"MCMA",33,21,85712,69.1345479728285,23.436
"968",2020,"MCMA",33,21,85712,59.9631634942782,23.436
"969",2020,"MCMA",33,21,85712,32.0067351726058,23.436
"970",2020,"MCMA",33,21,85712,21.8111351685321,23.436
"971",2020,"MCMA",33,21,85712,106.192527896311,23.436
"972",2020,"MCMA",33,21,85712,38.8270794675683,23.436
"973",2020,"MCMA",33,21,85712,252.841569050796,23.436
"974",2020,"MCMA",33,21,85712,44.8792621183883,23.436
"975",2020,"MCMA",33,21,15690,133.389815284883,24.61
"976",2020,"MCMA",33,21,27145,242.893389150788,15.964
"977",2020,"MCMA",33,21,85712,48.114852074019,23.436
"978",2020,"MCMA",33,21,85712,676.796963740737,23.436
"979",2020,"MCMA",33,21,27145,427.849635989061,15.964
"980",2020,"MCMA",33,21,85712,10.8240958947358,23.436
"981",2020,"MCMA",33,21,85712,160.557422438581,23.436
"982",2020,"MCMA",33,21,85712,565.541552280759,23.436
"983",2020,"MCMA",33,21,85712,452.749817532496,23.436
"984",2020,"MCMA",33,21,27145,247.614016437312,15.964
"985",2020,"MCMA",33,21,85712,53.3639566423264,23.436
"986",2020,"MCMA",33,21,27145,274.640204696584,15.964
"987",2020,"MCMA",33,21,85712,206.984646658044,23.436
"988",2020,"MCMA",33,22,85712,180.156053619303,23.436
"989",2020,"MCMA",33,22,27145,457.360890297486,15.964
"990",2020,"MCMA",33,22,85712,52.8693559575118,23.436
"991",2020,"MCMA",33,22,85712,31.5540698408389,23.436
"992",2020,"MCMA",33,22,85712,69.1350601011301,23.436
"993",2020,"MCMA",33,22,85712,558.991051413446,23.436
"994",2020,"MCMA",33,22,85712,33.4971117521295,23.436
"995",2020,"MCMA",33,22,85712,28.1566552414565,23.436
"996",2020,"MCMA",33,22,85712,10.8438027624122,23.436
"997",2020,"MCMA",33,22,27145,225.567656846503,15.964
"998",2020,"MCMA",33,22,27145,211.888594684146,15.964
"999",2020,"MCMA",33,22,85712,405.711805070078,23.436
"1000",2020,"MCMA",33,22,85712,30.937415821088,23.436
"1001",2020,"MCMA",33,22,85712,209.138792547596,23.436
"1002",2020,"MCMA",33,22,85712,28.9478339837785,23.436
"1003",2020,"MCMA",33,22,85712,789.200795466115,23.436
"1004",2020,"MCMA",33,22,85712,294.341762106764,23.436
"1005",2020,"MCMA",33,22,85712,14.4739169918892,23.436
"1006",2020,"MCMA",33,22,27145,351.557372325866,15.964
"1007",2020,"MCMA",33,22,85712,46.5631959819459,23.436
"1008",2020,"MCMA",33,22,27145,134.671109990636,15.964
"1009",2020,"MCMA",33,22,27145,320.022793344378,15.964
"1010",2020,"MCMA",33,22,85712,554.43013866359,23.436
"1011",2020,"MCMA",33,22,85712,156.606851053721,23.436
"1012",2020,"MCMA",33,22,85712,1674.71596782842,23.436
"1013",2020,"MCMA",33,22,85712,10.7041829843554,23.436
"1014",2020,"MCMA",33,22,27145,695.434447885904,15.964
"1015",2020,"MCMA",33,22,85712,133.767382359928,23.436
"1016",2020,"MCMA",33,22,85712,47.3660097057726,23.436
"1017",2020,"MCMA",33,22,85712,291.21195208199,23.436
"1018",2020,"MCMA",33,22,85712,12.3330803950182,23.436
"1019",2020,"MCMA",33,22,85712,537.943369871382,23.436
"1020",2020,"MCMA",33,22,27145,223.706240726068,15.964
"1021",2020,"MCMA",33,22,27145,1153.49923503565,15.964
"1022",2020,"MCMA",33,22,85712,27.5865411477246,23.436
"1023",2020,"MCMA",33,22,85712,21.5014458207486,23.436
"1024",2020,"MCMA",33,22,85712,27.9704955373808,23.436
"1025",2020,"MCMA",33,22,27145,146.637356479147,15.964
"1026",2020,"MCMA",33,22,85712,309.164728543795,23.436
"1027",2020,"MCMA",33,22,85712,59.3733106186582,23.436
"1028",2020,"MCMA",33,22,27145,201.064225311532,15.964
"1029",2020,"MCMA",33,22,27145,93.6182813512929,15.964
"1030",2020,"MCMA",33,22,85712,854.950075949367,23.436
"1031",2020,"MCMA",33,22,85712,43.8871502358571,23.436
"1032",2020,"MCMA",33,22,85712,1030.07981755862,23.436
"1033",2020,"MCMA",33,22,85712,440.349145009672,23.436
"1034",2020,"MCMA",33,22,85712,8.41209162792276,23.436
"1035",2020,"MCMA",33,22,85712,37.8369598533953,23.436
"1036",2020,"MCMA",33,22,85712,31.5424348593342,23.436
"1037",2020,"MCMA",33,22,85712,4.06060854515221,23.436
"1038",2020,"MCMA",33,22,85712,27.609811110734,23.436
"1039",2020,"MCMA",33,22,85712,430.80846017579,23.436
"1040",2020,"MCMA",33,22,85712,12.251635524485,23.436
"1041",2020,"MCMA",33,22,85712,41.3739942308345,23.436
"1042",2020,"MCMA",33,22,85712,12.5308750805986,23.436
"1043",2020,"MCMA",33,22,85712,69.1117901381206,23.436
"1044",2020,"MCMA",33,22,85712,59.9434247123901,23.436
"1045",2020,"MCMA",33,22,85712,31.9961991380188,23.436
"1046",2020,"MCMA",33,22,85712,21.8039553398717,23.436
"1047",2020,"MCMA",33,22,85712,106.157571249194,23.436
"1048",2020,"MCMA",33,22,85712,38.814298299793,23.436
"1049",2020,"MCMA",33,22,85712,252.758338208844,23.436
"1050",2020,"MCMA",33,22,85712,44.8644886822547,23.436
"1051",2020,"MCMA",33,22,15690,134.750103556423,24.61
"1052",2020,"MCMA",33,22,27145,238.63667507023,15.964
"1053",2020,"MCMA",33,22,85712,48.0990135405708,23.436
"1054",2020,"MCMA",33,22,85712,676.574174500288,23.436
"1055",2020,"MCMA",33,22,27145,420.351558020601,15.964
"1056",2020,"MCMA",33,22,85712,10.8205327994027,23.436
"1057",2020,"MCMA",33,22,85712,160.504569857807,23.436
"1058",2020,"MCMA",33,22,85712,565.355386296535,23.436
"1059",2020,"MCMA",33,22,85712,452.600780534157,23.436
"1060",2020,"MCMA",33,22,27145,243.274573219045,15.964
"1061",2020,"MCMA",33,22,85712,53.3463901992059,23.436
"1062",2020,"MCMA",33,22,27145,269.827126701722,15.964
"1063",2020,"MCMA",33,22,85712,206.916511080191,23.436
"1064",2020,"MCMA",33,23,85712,179.785707386623,23.436
"1065",2020,"MCMA",33,23,27145,448.505784376744,15.964
"1066",2020,"MCMA",33,23,85712,52.7606725887895,23.436
"1067",2020,"MCMA",33,23,85712,31.4892042387318,23.436
"1068",2020,"MCMA",33,23,85712,68.9929393755694,23.436
"1069",2020,"MCMA",33,23,85712,557.841935267562,23.436
"1070",2020,"MCMA",33,23,85712,33.4282518448779,23.436
"1071",2020,"MCMA",33,23,85712,28.0987736938536,23.436
"1072",2020,"MCMA",33,23,85712,10.8215111911866,23.436
"1073",2020,"MCMA",33,23,27145,221.20037154502,15.964
"1074",2020,"MCMA",33,23,27145,207.786153943957,15.964
"1075",2020,"MCMA",33,23,85712,404.877784588708,23.436
"1076",2020,"MCMA",33,23,85712,30.8738178727094,23.436
"1077",2020,"MCMA",33,23,85712,208.708866589677,23.436
"1078",2020,"MCMA",33,23,85712,28.8883260125238,23.436
"1079",2020,"MCMA",33,23,85712,787.57843787359,23.436
"1080",2020,"MCMA",33,23,85712,293.736684672359,23.436
"1081",2020,"MCMA",33,23,85712,14.4441630062619,23.436
"1082",2020,"MCMA",33,23,27145,344.750761102203,15.964
"1083",2020,"MCMA",33,23,85712,46.4674761664471,23.436
"1084",2020,"MCMA",33,23,27145,132.063700899195,15.964
"1085",2020,"MCMA",33,23,27145,313.826732876083,15.964
"1086",2020,"MCMA",33,23,85712,553.290398371699,23.436
"1087",2020,"MCMA",33,23,85712,156.284914842673,23.436
"1088",2020,"MCMA",33,23,85712,1671.27325948177,23.436
"1089",2020,"MCMA",33,23,85712,10.6821784290683,23.436
"1090",2020,"MCMA",33,23,27145,681.969926044176,15.964
"1091",2020,"MCMA",33,23,85712,133.492397172824,23.436
"1092",2020,"MCMA",33,23,85712,47.2686395486272,23.436
"1093",2020,"MCMA",33,23,85712,290.613308588207,23.436
"1094",2020,"MCMA",33,23,85712,12.3077273204483,23.436
"1095",2020,"MCMA",33,23,85712,536.837521378231,23.436
"1096",2020,"MCMA",33,23,27145,219.374994878895,15.964
"1097",2020,"MCMA",33,23,27145,1131.16597890811,15.964
"1098",2020,"MCMA",33,23,85712,27.5298315818706,23.436
"1099",2020,"MCMA",33,23,85712,21.4572453662155,23.436
"1100",2020,"MCMA",33,23,85712,27.9129966776959,23.436
"1101",2020,"MCMA",33,23,27145,143.798265181428,15.964
"1102",2020,"MCMA",33,23,85712,308.529179583916,23.436
"1103",2020,"MCMA",33,23,85712,59.2512570907995,23.436
"1104",2020,"MCMA",33,23,27145,197.171358540944,15.964
"1105",2020,"MCMA",33,23,27145,91.805708796293,15.964
"1106",2020,"MCMA",33,23,85712,853.192557767791,23.436
"1107",2020,"MCMA",33,23,85712,43.79693155918,23.436
"1108",2020,"MCMA",33,23,85712,1027.96228571816,23.436
"1109",2020,"MCMA",33,23,85712,439.443920657552,23.436
"1110",2020,"MCMA",33,23,85712,8.3947989176265,23.436
"1111",2020,"MCMA",33,23,85712,37.7591785340545,23.436
"1112",2020,"MCMA",33,23,85712,31.4775931752219,23.436
"1113",2020,"MCMA",33,23,85712,4.05226116494004,23.436
"1114",2020,"MCMA",33,23,85712,27.5530537088903,23.436
"1115",2020,"MCMA",33,23,85712,429.922848579469,23.436
"1116",2020,"MCMA",33,23,85712,12.2264498758793,23.436
"1117",2020,"MCMA",33,23,85712,41.288941841051,23.436
"1118",2020,"MCMA",33,23,85712,12.5051154001158,23.436
"1119",2020,"MCMA",33,23,85712,68.9697172485497,23.436
"1120",2020,"MCMA",33,23,85712,59.8201992027825,23.436
"1121",2020,"MCMA",33,23,85712,31.9304246521063,23.436
"1122",2020,"MCMA",33,23,85712,21.7591330174717,23.436
"1123",2020,"MCMA",33,23,85712,105.939343463934,23.436
"1124",2020,"MCMA",33,23,85712,38.7345078688824,23.436
"1125",2020,"MCMA",33,23,85712,252.23874368813,23.436
"1126",2020,"MCMA",33,23,85712,44.772260894008,23.436
"1127",2020,"MCMA",33,23,15690,135.848748185416,24.61
"1128",2020,"MCMA",33,23,27145,234.016356457184,15.964
"1129",2020,"MCMA",33,23,85712,48.0001365497482,23.436
"1130",2020,"MCMA",33,23,85712,675.183343098176,23.436
"1131",2020,"MCMA",33,23,27145,412.213001250256,15.964
"1132",2020,"MCMA",33,23,85712,10.7982890641669,23.436
"1133",2020,"MCMA",33,23,85712,160.174621118475,23.436
"1134",2020,"MCMA",33,23,85712,564.193187007454,23.436
"1135",2020,"MCMA",33,23,85712,451.670370533431,23.436
"1136",2020,"MCMA",33,23,27145,238.564458822782,15.964
"1137",2020,"MCMA",33,23,85712,53.2367261926936,23.436
"1138",2020,"MCMA",33,23,27145,264.602920089566,15.964
"1139",2020,"MCMA",33,23,85712,206.491153459294,23.436
"1140",2020,"MCMA",33,24,85712,179.208529646083,23.436
"1141",2020,"MCMA",33,24,27145,439.673250008656,15.964
"1142",2020,"MCMA",33,24,85712,52.5912915727075,23.436
"1143",2020,"MCMA",33,24,85712,31.3881123999082,23.436
"1144",2020,"MCMA",33,24,85712,68.7714468585009,23.436
"1145",2020,"MCMA",33,24,85712,556.051059049111,23.436
"1146",2020,"MCMA",33,24,85712,33.3209349555072,23.436
"1147",2020,"MCMA",33,24,85712,28.0085663745493,23.436
"1148",2020,"MCMA",33,24,85712,10.7867701905289,23.436
"1149",2020,"MCMA",33,24,27145,216.844218398366,15.964
"1150",2020,"MCMA",33,24,27145,203.694170273171,15.964
"1151",2020,"MCMA",33,24,85712,403.577979124188,23.436
"1152",2020,"MCMA",33,24,85712,30.77470164873,23.436
"1153",2020,"MCMA",33,24,85712,208.038834951456,23.436
"1154",2020,"MCMA",33,24,85712,28.7955839420987,23.436
"1155",2020,"MCMA",33,24,85712,785.050023630447,23.436
"1156",2020,"MCMA",33,24,85712,292.793682703863,23.436
"1157",2020,"MCMA",33,24,85712,14.3977919710493,23.436
"1158",2020,"MCMA",33,24,27145,337.961499844199,15.964
"1159",2020,"MCMA",33,24,85712,46.3182986078291,23.436
"1160",2020,"MCMA",33,24,27145,129.462938060451,15.964
"1161",2020,"MCMA",33,24,27145,307.646466087318,15.964
"1162",2020,"MCMA",33,24,85712,551.514134247944,23.436
"1163",2020,"MCMA",33,24,85712,155.783183223733,23.436
"1164",2020,"MCMA",33,24,85712,1665.90786232227,23.436
"1165",2020,"MCMA",33,24,85712,10.647884737432,23.436
"1166",2020,"MCMA",33,24,27145,668.539725097808,15.964
"1167",2020,"MCMA",33,24,85712,133.063837854626,23.436
"1168",2020,"MCMA",33,24,85712,47.1168899631365,23.436
"1169",2020,"MCMA",33,24,85712,289.68033379694,23.436
"1170",2020,"MCMA",33,24,85712,12.2682150235629,23.436
"1171",2020,"MCMA",33,24,85712,535.114076994747,23.436
"1172",2020,"MCMA",33,24,27145,215.054789322439,15.964
"1173",2020,"MCMA",33,24,27145,1108.88964996711,15.964
"1174",2020,"MCMA",33,24,85712,27.4414507744035,23.436
"1175",2020,"MCMA",33,24,85712,21.3883597769286,23.436
"1176",2020,"MCMA",33,24,85712,27.8233857704201,23.436
"1177",2020,"MCMA",33,24,27145,140.96641069141,15.964
"1178",2020,"MCMA",33,24,85712,307.538688307655,23.436
"1179",2020,"MCMA",33,24,85712,59.0610389294732,23.436
"1180",2020,"MCMA",33,24,27145,193.288414638369,15.964
"1181",2020,"MCMA",33,24,27145,89.9977564657411,15.964
"1182",2020,"MCMA",33,24,85712,850.453498251347,23.436
"1183",2020,"MCMA",33,24,85712,43.6563274234711,23.436
"1184",2020,"MCMA",33,24,85712,1024.66215158594,23.436
"1185",2020,"MCMA",33,24,85712,438.033145279987,23.436
"1186",2020,"MCMA",33,24,85712,8.36784854909057,23.436
"1187",2020,"MCMA",33,24,85712,37.6379577892704,23.436
"1188",2020,"MCMA",33,24,85712,31.3765386121501,23.436
"1189",2020,"MCMA",33,24,85712,4.03925192756931,23.436
"1190",2020,"MCMA",33,24,85712,27.4645983499197,23.436
"1191",2020,"MCMA",33,24,85712,428.542639318363,23.436
"1192",2020,"MCMA",33,24,85712,12.1871985092564,23.436
"1193",2020,"MCMA",33,24,85712,41.1563892677262,23.436
"1194",2020,"MCMA",33,24,85712,12.4649694154503,23.436
"1195",2020,"MCMA",33,24,85712,68.7482992829847,23.436
"1196",2020,"MCMA",33,24,85712,59.6281545296191,23.436
"1197",2020,"MCMA",33,24,85712,31.8279163347152,23.436
"1198",2020,"MCMA",33,24,85712,21.6892782586386,23.436
"1199",2020,"MCMA",33,24,85712,105.599239504706,23.436
"1200",2020,"MCMA",33,24,85712,38.610155960949,23.436
"1201",2020,"MCMA",33,24,85712,251.428965256492,23.436
"1202",2020,"MCMA",33,24,85712,44.6285255951497,23.436
"1203",2020,"MCMA",33,24,15690,136.746121664632,24.61
"1204",2020,"MCMA",33,24,27145,229.407814977669,15.964
"1205",2020,"MCMA",33,24,85712,47.8460385918954,23.436
"1206",2020,"MCMA",33,24,85712,673.01575813225,23.436
"1207",2020,"MCMA",33,24,27145,404.095189557871,15.964
"1208",2020,"MCMA",33,24,85712,10.7636226150128,23.436
"1209",2020,"MCMA",33,24,85712,159.660402122689,23.436
"1210",2020,"MCMA",33,24,85712,562.38192095278,23.436
"1211",2020,"MCMA",33,24,85712,450.220343789243,23.436
"1212",2020,"MCMA",33,24,27145,233.866350448361,15.964
"1213",2020,"MCMA",33,24,85712,53.0658168707887,23.436
"1214",2020,"MCMA",33,24,27145,259.39202991379,15.964
"1215",2020,"MCMA",33,24,85712,205.828241489663,23.436
"1216",2020,"MCMA",33,25,69393,148.915388782943,18.82
"1217",2020,"MCMA",33,25,24162,408.711299360367,13.166
"1218",2020,"MCMA",33,25,69393,41.8792382697997,18.82
"1219",2020,"MCMA",33,25,69393,24.0258515219105,18.82
"1220",2020,"MCMA",33,25,69393,53.7378524114044,18.82
"1221",2020,"MCMA",33,25,69393,461.185993032298,18.82
"1222",2020,"MCMA",33,25,69393,24.6992113154401,18.82
"1223",2020,"MCMA",33,25,69393,21.8093755348756,18.82
"1224",2020,"MCMA",33,25,69393,8.60404180621163,18.82
"1225",2020,"MCMA",33,25,24162,204.885622773377,13.166
"1226",2020,"MCMA",33,25,24162,239.56100515657,13.166
"1227",2020,"MCMA",33,25,69393,316.899952829871,18.82
"1228",2020,"MCMA",33,25,69393,24.259657005775,18.82
"1229",2020,"MCMA",33,25,69393,175.718849453163,18.82
"1230",2020,"MCMA",33,25,69393,22.6791319348513,18.82
"1231",2020,"MCMA",33,25,69393,607.305068228223,18.82
"1232",2020,"MCMA",33,25,69393,232.692569761252,18.82
"1233",2020,"MCMA",33,25,69393,11.4845253674216,18.82
"1234",2020,"MCMA",33,25,24162,321.887881310327,13.166
"1235",2020,"MCMA",33,25,69393,36.6513476505906,18.82
"1236",2020,"MCMA",33,25,24162,113.750001294251,13.166
"1237",2020,"MCMA",33,25,24162,326.542427607065,13.166
"1238",2020,"MCMA",33,25,69393,462.897449174186,18.82
"1239",2020,"MCMA",33,25,69393,134.933820847849,18.82
"1240",2020,"MCMA",33,25,69393,1352.22804425906,18.82
"1241",2020,"MCMA",33,25,69393,7.80910316107251,18.82
"1242",2020,"MCMA",33,25,24162,610.423667091272,13.166
"1243",2020,"MCMA",33,25,69393,125.871520293263,18.82
"1244",2020,"MCMA",33,25,69393,37.4556385150843,18.82
"1245",2020,"MCMA",33,25,69393,239.257827748165,18.82
"1246",2020,"MCMA",33,25,69393,9.51120708360568,18.82
"1247",2020,"MCMA",33,25,69393,405.512231214496,18.82
"1248",2020,"MCMA",33,25,24162,196.814231316799,13.166
"1249",2020,"MCMA",33,25,24162,1010.15504969244,13.166
"1250",2020,"MCMA",33,25,69393,23.3805483864447,18.82
"1251",2020,"MCMA",33,25,69393,16.9649259092042,18.82
"1252",2020,"MCMA",33,25,69393,21.9122499477759,18.82
"1253",2020,"MCMA",33,25,24162,128.576080870282,13.166
"1254",2020,"MCMA",33,25,69393,239.285884406229,18.82
"1255",2020,"MCMA",33,25,69393,49.248787121207,18.82
"1256",2020,"MCMA",33,25,24162,208.960819601779,13.166
"1257",2020,"MCMA",33,25,24162,76.0527847523552,13.166
"1258",2020,"MCMA",33,25,69393,722.963964986287,18.82
"1259",2020,"MCMA",33,25,69393,37.8016706312037,18.82
"1260",2020,"MCMA",33,25,69393,844.552168815154,18.82
"1261",2020,"MCMA",33,25,69393,358.059070209368,18.82
"1262",2020,"MCMA",33,25,69393,6.91129010303304,18.82
"1263",2020,"MCMA",33,25,69393,30.6285183862425,18.82
"1264",2020,"MCMA",33,25,69393,23.8013982574007,18.82
"1265",2020,"MCMA",33,25,69393,3.10493682571985,18.82
"1266",2020,"MCMA",33,25,69393,21.7906710961664,18.82
"1267",2020,"MCMA",33,25,69393,392.998961718071,18.82
"1268",2020,"MCMA",33,25,69393,10.9514488642107,18.82
"1269",2020,"MCMA",33,25,69393,31.4889225668637,18.82
"1270",2020,"MCMA",33,25,69393,10.2687368513265,18.82
"1271",2020,"MCMA",33,25,69393,55.0565153403999,18.82
"1272",2020,"MCMA",33,25,69393,47.9488286309207,18.82
"1273",2020,"MCMA",33,25,69393,25.1200611863961,18.82
"1274",2020,"MCMA",33,25,69393,16.5253715995391,18.82
"1275",2020,"MCMA",33,25,69393,85.3670582685867,18.82
"1276",2020,"MCMA",33,25,69393,30.8342672120432,18.82
"1277",2020,"MCMA",33,25,69393,213.324123477921,18.82
"1278",2020,"MCMA",33,25,69393,36.0247489538339,18.82
"1279",2020,"MCMA",33,25,13520,129.670141836837,21.458
"1280",2020,"MCMA",33,25,24162,197.044654400796,13.166
"1281",2020,"MCMA",33,25,69393,36.6981087473635,18.82
"1282",2020,"MCMA",33,25,69393,566.202064164853,18.82
"1283",2020,"MCMA",33,25,24162,373.022055407587,13.166
"1284",2020,"MCMA",33,25,69393,8.4918151739567,18.82
"1285",2020,"MCMA",33,25,69393,130.837548770544,18.82
"1286",2020,"MCMA",33,25,69393,447.915193768152,18.82
"1287",2020,"MCMA",33,25,69393,366.625703138161,18.82
"1288",2020,"MCMA",33,25,24162,216.189520922597,13.166
"1289",2020,"MCMA",33,25,69393,38.5404959602154,18.82
"1290",2020,"MCMA",33,25,24162,234.439029175153,13.166
"1291",2020,"MCMA",33,25,69393,176.775650240231,18.82
"1292",2020,"MCMA",33,26,69393,149.261387862619,18.82
"1293",2020,"MCMA",33,26,24162,404.460146414463,13.166
"1294",2020,"MCMA",33,26,69393,41.9765430414373,18.82
"1295",2020,"MCMA",33,26,69393,24.0816746479349,18.82
"1296",2020,"MCMA",33,26,69393,53.8627102090439,18.82
"1297",2020,"MCMA",33,26,69393,462.25754064368,18.82
"1298",2020,"MCMA",33,26,69393,24.7565989666003,18.82
"1299",2020,"MCMA",33,26,69393,21.8600487656614,18.82
"1300",2020,"MCMA",33,26,69393,8.62403296072406,18.82
"1301",2020,"MCMA",33,26,24162,202.75453386003,13.166
"1302",2020,"MCMA",33,26,24162,237.069245143111,13.166
"1303",2020,"MCMA",33,26,69393,317.636257471885,18.82
"1304",2020,"MCMA",33,26,69393,24.3160233696937,18.82
"1305",2020,"MCMA",33,26,69393,176.127125325048,18.82
"1306",2020,"MCMA",33,26,69393,22.7318260106042,18.82
"1307",2020,"MCMA",33,26,69393,608.716117794063,18.82
"1308",2020,"MCMA",33,26,69393,233.233221843234,18.82
"1309",2020,"MCMA",33,26,69393,11.5112092127925,18.82
"1310",2020,"MCMA",33,26,24162,318.539809903873,13.166
"1311",2020,"MCMA",33,26,69393,36.7365056229104,18.82
"1312",2020,"MCMA",33,26,24162,112.566846696237,13.166
"1313",2020,"MCMA",33,26,24162,323.145942593666,13.166
"1314",2020,"MCMA",33,26,69393,463.972973286954,18.82
"1315",2020,"MCMA",33,26,69393,135.247334301442,18.82
"1316",2020,"MCMA",33,26,69393,1355.36989321536,18.82
"1317",2020,"MCMA",33,26,69393,7.82724730674412,18.82
"1318",2020,"MCMA",33,26,24162,604.074431396869,13.166
"1319",2020,"MCMA",33,26,69393,126.163977846071,18.82
"1320",2020,"MCMA",33,26,69393,37.5426652257607,18.82
"1321",2020,"MCMA",33,26,69393,239.813733950221,18.82
"1322",2020,"MCMA",33,26,69393,9.53330600114822,18.82
"1323",2020,"MCMA",33,26,69393,406.454423018473,18.82
"1324",2020,"MCMA",33,26,24162,194.767095843501,13.166
"1325",2020,"MCMA",33,26,24162,999.648064390007,13.166
"1326",2020,"MCMA",33,26,69393,23.4348721758806,18.82
"1327",2020,"MCMA",33,26,69393,17.004343250819,18.82
"1328",2020,"MCMA",33,26,69393,21.9631622032353,18.82
"1329",2020,"MCMA",33,26,24162,127.238714896256,13.166
"1330",2020,"MCMA",33,26,69393,239.841855796832,18.82
"1331",2020,"MCMA",33,26,69393,49.3632147512749,18.82
"1332",2020,"MCMA",33,26,24162,206.787343103286,13.166
"1333",2020,"MCMA",33,26,24162,75.2617324363313,13.166
"1334",2020,"MCMA",33,26,69393,724.643743473709,18.82
"1335",2020,"MCMA",33,26,69393,37.8895013339637,18.82
"1336",2020,"MCMA",33,26,69393,846.514452737159,18.82
"1337",2020,"MCMA",33,26,69393,358.891006450306,18.82
"1338",2020,"MCMA",33,26,69393,6.9273482151903,18.82
"1339",2020,"MCMA",33,26,69393,30.6996825504036,18.82
"1340",2020,"MCMA",33,26,69393,23.8566998750464,18.82
"1341",2020,"MCMA",33,26,69393,3.11215102495694,18.82
"1342",2020,"MCMA",33,26,69393,21.8413008679207,18.82
"1343",2020,"MCMA",33,26,69393,393.912079429942,18.82
"1344",2020,"MCMA",33,26,69393,10.9768941271825,18.82
"1345",2020,"MCMA",33,26,69393,31.562085846476,18.82
"1346",2020,"MCMA",33,26,69393,10.2925958596468,18.82
"1347",2020,"MCMA",33,26,69393,55.1844369997636,18.82
"1348",2020,"MCMA",33,26,69393,48.0602358582959,18.82
"1349",2020,"MCMA",33,26,69393,25.1784266657661,18.82
"1350",2020,"MCMA",33,26,69393,16.5637676539124,18.82
"1351",2020,"MCMA",33,26,69393,85.5654052885752,18.82
"1352",2020,"MCMA",33,26,69393,30.9059094255513,18.82
"1353",2020,"MCMA",33,26,69393,213.819773732734,18.82
"1354",2020,"MCMA",33,26,69393,36.1084510485968,18.82
"1355",2020,"MCMA",33,26,13520,130.510365495596,21.458
"1356",2020,"MCMA",33,26,24162,194.995122214283,13.166
"1357",2020,"MCMA",33,26,69393,36.7833753672622,18.82
"1358",2020,"MCMA",33,26,69393,567.517612508865,18.82
"1359",2020,"MCMA",33,26,24162,369.142119099942,13.166
"1360",2020,"MCMA",33,26,69393,8.51154557427983,18.82
"1361",2020,"MCMA",33,26,69393,131.141544696228,18.82
"1362",2020,"MCMA",33,26,69393,448.95590719665,18.82
"1363",2020,"MCMA",33,26,69393,367.477543615548,18.82
"1364",2020,"MCMA",33,26,24162,213.94085610667,13.166
"1365",2020,"MCMA",33,26,69393,38.6300432947216,18.82
"1366",2020,"MCMA",33,26,24162,232.00054467259,13.166
"1367",2020,"MCMA",33,26,69393,177.186381547398,18.82
"1368",2020,"MCMA",33,27,69393,150.009128478044,18.82
"1369",2020,"MCMA",33,27,24162,401.555658115768,13.166
"1370",2020,"MCMA",33,27,69393,42.1868289471005,18.82
"1371",2020,"MCMA",33,27,69393,24.2023143289641,18.82
"1372",2020,"MCMA",33,27,69393,54.1325411188118,18.82
"1373",2020,"MCMA",33,27,69393,464.573268394008,18.82
"1374",2020,"MCMA",33,27,69393,24.8806197519635,18.82
"1375",2020,"MCMA",33,27,69393,21.9695589782578,18.82
"1376",2020,"MCMA",33,27,69393,8.66723596054766,18.82
"1377",2020,"MCMA",33,27,24162,201.29852348095,13.166
"1378",2020,"MCMA",33,27,24162,235.366815732939,13.166
"1379",2020,"MCMA",33,27,69393,319.227489699084,18.82
"1380",2020,"MCMA",33,27,69393,24.4378370452833,18.82
"1381",2020,"MCMA",33,27,69393,177.00945267688,18.82
"1382",2020,"MCMA",33,27,69393,22.8457034829653,18.82
"1383",2020,"MCMA",33,27,69393,611.765545184874,18.82
"1384",2020,"MCMA",33,27,69393,234.40162818955,18.82
"1385",2020,"MCMA",33,27,69393,11.5688758256006,18.82
"1386",2020,"MCMA",33,27,24162,316.25232828489,13.166
"1387",2020,"MCMA",33,27,69393,36.9205410102025,18.82
"1388",2020,"MCMA",33,27,24162,111.758487474819,13.166
"1389",2020,"MCMA",33,27,24162,320.825383652681,13.166
